"","V1","V2","V3","V4","V5","V6","V7"
"64",1.08211945901689,2.26982587399556,6.06481324343807,0.492901518488119,1.81262130484564,4.81313347818462,845.348045552559
"149",1.08211945901689,2.26982587399556,5.17860907804987,0.492901518488119,1.62610198420059,4.81313347818462,845.679537840895
"102",1.08211945901689,2.26982587399556,5.17860907804987,0.492901518488119,1.81262130484564,4.81313347818462,850.254628292561
"155",1.08211945901689,2.26982587399556,5.17860907804987,0.492901518488119,1.81262130484564,4.81313347818462,850.254628292561
"90",1.08211945901689,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,853.3325672137
"142",1.08211945901689,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,853.3325672137
"160",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.16860031716614,855.827856862819
"131",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.16860031716614,855.827856862819
"16",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.16860031716614,855.827856862819
"193",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.16860031716614,855.827856862819
"122",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.16860031716614,855.827856862819
"118",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.16860031716614,855.827856862819
"42",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.13394670766568,856.104561584413
"150",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.13394670766568,856.104561584413
"194",1.08211945901689,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.13394670766568,856.104561584413
"6",1.08211945901689,2.26982587399556,5.77971939975413,0.492901518488119,1.8526263754092,3.16860031716614,856.425951033018
"59",1.08211945901689,2.26982587399556,5.77971939975413,0.492901518488119,1.8526263754092,3.16860031716614,856.425951033018
"60",1.1829076835947,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,856.902037245861
"168",1.1829076835947,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,856.902037245861
"46",1.1829076835947,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,856.902037245861
"157",1.08211945901689,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,Inf
"97",1.20146603235797,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,Inf
"187",1.1829076835947,2.26982587399556,5.77971939975413,0.492901518488119,1.81262130484564,4.81313347818462,Inf
"167",1.1829076835947,2.26982587399556,6.417673296354,0.492901518488119,1.59936024931904,3.16860031716614,Inf
"41",1.20146603235797,2.26982587399556,6.417673296354,0.492901518488119,1.81262130484564,3.16860031716614,Inf
"8",1.1829076835947,2.26982587399556,5.29186327734337,0.492901518488119,1.81262130484564,3.16860031716614,Inf
"11",1.20146603235797,2.26982587399556,6.90481593100996,0.492901518488119,1.62610198420059,3.16860031716614,Inf
"69",1.20146603235797,2.26982587399556,6.90481593100996,1.56879275467749,1.62610198420059,3.16860031716614,Inf
"77",1.20146603235797,2.26982587399556,5.17860907804987,0.492901518488119,1.81262130484564,4.81313347818462,Inf
