"","region","speed"
"1",1,0.584233933425148
"2",2,5.53099184510564
"3",3,1.88461048903092
"4",4,0.255126911139341
"5",5,2.45833977041717
"6",6,0.757734423313525
"7",7,0.300558896714391
"8",8,2.97872825189407
"9",9,0.448600036533366
"10",10,0.483603539785274
"11",11,0.516712673268719
"12",12,2.67292829518995
