"","region","speed"
"1",1,2.66901752970852
"2",2,1.69376780013915
"3",3,1.30666548998375
"4",4,0.255415709748734
"5",5,1.2782230638933
"6",6,7.56188073462206
"7",7,0.286117564627396
"8",8,0.44025435789748
"9",9,0.67330265065949
"10",10,0.528185861171292
"11",11,0.656694072142108
"12",12,4.90763117206186
