"","region","speed"
"1",1,2.35028793364178
"2",2,2.0033501020898
"3",3,2.42288783415799
"4",4,0.257797539354438
"5",5,1.2409091789252
"6",6,0.55833558761176
"7",7,0.293139416849515
"8",8,0.718933110164806
"9",9,0.714095760244554
"10",10,0.56431648822498
"11",11,0.621821183344071
"12",12,2.86277946147673
