"","region","speed"
"1",1,1.59944789635813
"2",2,5.13794559486406
"3",3,2.85385321705472
"4",4,0.258437832565314
"5",5,0.61495733271121
"6",6,0.398783873782813
"7",7,0.232635544676198
"8",8,0.330362537990154
"9",9,0.809207128735386
"10",10,1.09723694487748
"11",11,0.275759185107381
"12",12,0.960674943811544
