"","region","speed"
"1",1,3.13281494782444
"2",2,1.20048084109288
"3",3,23.8468012436296
"4",4,0.150236970493147
"5",5,0.738470329476063
"6",6,0.510224619696251
"7",7,0.177259938332078
"8",8,1.04917663542181
"9",9,0.741370699328316
"10",10,1.09723694487748
"11",11,0.390378413513325
"12",12,0.508416053465644
