"","region","speed"
"1",1,0.15585217347558
"2",2,0.635897753863552
"3",3,1.06954216833163
"4",4,0.287439599038211
"5",5,1.27866110006006
"6",6,3.99002966113265
"7",7,0.485925205151233
"8",8,1.15183558334532
"9",9,0.655038828200338
"10",10,0.754582448681022
"11",11,0.498101016197835
"12",12,0.165107144344226
