"","region","speed"
"1",1,0.61603802331225
"2",2,1.57779477540791
"3",3,3.21370471195791
"4",4,0.352187060209553
"5",5,0.716110224281237
"6",6,1.87516776684927
"7",7,0.578820620155065
"8",8,1.00387167599149
"9",9,0.594438349299839
"10",10,0.789421544472984
"11",11,0.619585836152812
"12",12,1.1906117311406
