"","region","speed"
"1",1,2.50885496886871
"2",2,2.54299071178919
"3",3,0.350497779095778
"4",4,0.19623957407318
"5",5,2.13437098046959
"6",6,0.767328537333234
"7",7,0.221067919544195
"8",8,0.35500166358249
"9",9,0.322262515795807
"10",10,1.83569283003507
"11",11,0.560766247614765
"12",12,1.03871063512816
