"","region","speed"
"1",1,1.72096524594589
"2",2,1.89577490908512
"3",3,0.650124683298656
"4",4,0.245564055560619
"5",5,1.10169557994495
"6",6,0.259225598144427
"7",7,0.244065954992748
"8",8,0.446652378197662
"9",9,1.17263542617069
"10",10,0.592144835707748
"11",11,1.51852661127709
