"","region","speed"
"1",1,3.20733259588504
"2",2,1.47165766803795
"3",3,0.416990325338531
"4",4,0.440496761272925
"5",5,1.50444290344091
"6",6,1.18984680043351
"7",7,0.536382432182279
"8",8,0.682561569076075
"9",9,0.342729141194074
"10",10,0.737433277439831
"11",11,0.621821183344071
"12",12,1.17620578947406
